iteration,boot_raw_d,boot_adj_d
640,-0.4319332564301514,-0.46678889926217415
641,-0.5328127729372076,-0.6441251673613505
642,-0.6241240707472732,-1.033379224938115
643,-0.38673151747500645,-0.48777066448995315
644,-0.47724711549716275,-0.5333542383489948
645,-0.639593127067683,-0.8402841240172737
646,-0.23789982932687348,-0.36188607499990455
647,-0.5528463178525153,-0.7590424433992904
648,-0.5971264713545564,-0.727777506460702
649,-0.4897388255908059,-0.6403485653203518
650,-0.16627875998822847,-0.24956138480813952
651,-0.0013185956710985572,-0.11560027310915603
652,0.08151084922659657,0.032772025183341755
653,-0.48796093559632614,-0.6696470016094422
654,-0.2101962921501207,-0.26734847228484565
655,-0.2617786732925241,-0.42967477766696305
656,-0.24259059577063272,-0.3225831933235325
657,-0.19915342670379368,-0.2915180544002376
658,-0.4981674403293853,-0.5767093365051497
659,-0.3583338174961375,-0.4154417712201814
660,-0.5994590736184304,-0.7412789557437413
661,-0.3612487559815173,-0.5151754399108776
662,-0.3165150816087026,-0.4391539712457418
663,-0.3470374362583726,-0.4622537211301574
664,-0.30652457172857256,-0.41638718076376025
665,-0.43966017811509606,-0.6052873724071463
666,-0.08656825263107365,-0.2957181673871396
667,-0.24197590782319373,-0.40613317272923727
668,-0.4361633075239133,-0.5276921942324692
669,-0.502058855855357,-0.6154235277349949
670,-0.44291276520740175,-0.5332857690005616
671,0.03809484027028585,-0.12925014937684784
672,-0.4327467530095278,-0.6095087965331891
673,-0.24995591851510568,-0.3524605882997077
674,-0.19405193115119715,-0.20278935236286708
675,-0.028916523366336315,-0.09459596536852721
676,-0.12177896336537515,-0.2025582069482276
677,0.03496385885723947,-0.08350148666758177
678,-0.15310343575656873,-0.2463403580258241
679,-0.23260253754772384,-0.2876993572478033
680,0.08209545073207264,-0.06210667924770605
681,-0.2638166011358237,-0.43657738023387715
682,-0.5629587195483452,-0.6577251361878622
683,-0.3600641680170785,-0.432687812202441
684,-0.45016238511841783,-0.5282469380182617
685,-0.2454735404829859,-0.35953939818514946
686,-0.19031861371366046,-0.25136426277594104
687,-0.5479366963342046,-0.6381763829781167
688,-0.8812029728904516,-1.0261238233889973
689,-0.45390182677265817,-0.657864865501914
690,-0.4713213045634784,-0.5044206112222746
691,-0.19834340276418477,-0.2792498557129746
692,-0.6203628608048515,-0.8845096869510277
693,-0.21678799996171347,-0.3783725937060254
694,-0.42465822776473205,-0.6758225643496147
695,-0.4079404553364278,-0.6537876816900875
696,-0.28215956168837336,-0.35600919705982603
697,-0.6076137145153702,-0.73732747874462
698,-0.08322100712057481,-0.24364969999651728
699,-0.3584809356640466,-0.5523623093644027
700,-0.09388157192017663,-0.21729797858403724
701,-0.8255640087770404,-0.9515382168662
702,-0.7884974976317278,-0.9863760004314907
703,-0.4635478581496083,-0.6152131656666338
704,-0.19995581457549033,-0.298472696083886
705,-0.13157362750282176,-0.3086267133896167
706,0.03173631351536955,-0.03720819747603605
707,-0.3583741938929115,-0.5032974671938394
708,-0.04079840417947794,-0.1531812285303545
709,0.010746754610747854,-0.06942813168825927
710,-0.37491934975127994,-0.4248897863705903
711,-0.2987037997041058,-0.45250953903188235
712,-0.15983037812272172,-0.2631945128693162
713,0.04224567628008578,-0.015263972606238106
714,-0.40157028430853015,-0.5124106861103066
715,-0.2752088854056779,-0.3002296621036373
716,-0.3911150916508556,-0.5789245959704876
717,-0.2359572548218454,-0.2773315073748519
718,-0.15007164542357734,-0.21612799393929918
719,0.046676463510680805,-0.11483307517612663
720,-0.18741928349430734,-0.18663593787317379
721,-0.516460557201565,-0.5608837255093976
722,-0.30377828113734373,-0.44361238699834993
723,-0.5213818400174185,-0.6540942059594202
724,-0.1258515291248472,-0.2133763814844409
725,-0.06476867856915863,-0.2002521549541952
726,-0.7247336005924626,-0.9541013416044274
727,-0.35956547727757476,-0.5048279705767459
728,0.3750944733222062,0.2391286795227293
729,-0.42714477326431716,-0.5447526223713104
730,-0.3860023987508964,-0.47458465427642355
731,-0.32454200530138183,-0.5085528478904454
732,-0.27448256708906893,-0.38776693104083415
733,-0.5651335525176747,-0.7740911792128502
734,-0.30914336929033304,-0.3950375899198639
735,-0.6693080146911949,-0.7060037562387853
736,-0.4928672278143749,-0.5540686047236167
737,-0.9432370836646725,-0.9795781099830307
738,-0.3999479243519031,-0.4770244106022225
739,-0.06962847467022935,-0.1837978312369418
740,-0.2620348636092079,-0.37433870370775174
741,-0.48439642526458027,-0.5180820721770483
742,-0.1367717229638938,-0.15280532345106676
743,-0.5744770012335456,-0.7820437085130812
744,-0.5579779583737197,-0.8732194189837911
745,-0.2971326005027248,-0.4419560297997179
746,-0.41078641473026234,-0.5061560521567696
747,-0.2519626764789328,-0.2752118856740142
748,-0.296828138571864,-0.43487025802488166
749,-0.2358296770767923,-0.5104705133789174
750,-0.27689718984016304,-0.39419335191377275
751,-0.41571450212811406,-0.48655383877799974
752,-0.22039494359764122,-0.2530690174245405
753,-0.4574961703568106,-0.6295948492304706
754,-0.04897487119171291,-0.19422141809534263
755,-0.08495989536871465,-0.1786960059809117
756,-0.7113227995232132,-0.8535438326695578
757,-0.30305332679716473,-0.36525072967849737
758,-0.512540858921808,-0.594955299732037
759,-0.09719374848986816,-0.20081130861923358
760,-0.3365379903693694,-0.3894577259011112
761,-0.12687640848267348,-0.17266213102427552
762,-0.3464382763268885,-0.4833025658439299
763,-0.1828691466561389,-0.37299793946742305
764,-0.3390785837778765,-0.383833721475881
765,-0.6676919532501722,-0.9097952606703614
766,-0.014822811377986248,-0.11480432675601401
767,-0.3583508417921664,-0.45997588725010824
768,-0.049965003817155004,-0.1674143913117628
769,-0.2271595978948472,-0.336159027580731
770,-0.5342380728374434,-0.7984706934563522
771,-0.520451495224442,-0.6297496342075383
772,-0.5494232610972714,-0.7819837710898463
773,-0.5194166401987621,-0.7682817349777075
774,-0.2739431903483894,-0.4405720675774412
775,-0.12069105386882074,-0.3806354695697107
776,-0.7143094739864769,-0.8773701185700987
777,-0.14346259808012865,-0.268868923143475
778,-0.42006957353676333,-0.5623411654873482
779,-0.5385183208478684,-0.6243400390627533
780,-0.10883455375514897,-0.20706491803481433
781,-0.7117792998985812,-0.8494816525878104
782,-0.08940502355852958,-0.2916193726990889
783,-0.28538133545916733,-0.39463149347139903
784,-0.33877266501736586,-0.44208378967871054
785,-0.5511589253613199,-0.5656354416017939
786,-0.10761827991169674,-0.15470740783327488
787,-0.6338589530934978,-0.6968934311540825
788,-0.26106996287732037,-0.35562843092918706
789,-0.12448405514056504,-0.24014220896528543
790,-0.5523052564944332,-0.7536691123210232
791,-0.1545789331223195,-0.1557533102148964
792,-0.35011736125806864,-0.5889552586294879
793,-0.3507676930626025,-0.5183758131351244
794,-0.6487462462593454,-0.8595261875660306
795,-0.44330264878891235,-0.6063884071640001
796,-0.07672256300038445,-0.20120121114657358
797,-0.5720932900598634,-0.6471375251898843
798,-0.7045656526623109,-0.7573761297638347
799,0.03535887057106355,-0.09203797086850075
800,-0.20464382198940773,-0.49965715538760513
801,-0.24187513484481604,-0.366300228254936
802,-0.07673304699078902,-0.2876383138717939
803,-0.46051923828006647,-0.6919261452932773
804,-0.2584787143125192,-0.30773387298840144
805,-0.4274300442297863,-0.5873553864618017
806,0.030696715417689317,-0.061533295979081123
807,-0.3415395523914583,-0.48021352533852035
808,-0.06241706480068634,-0.1479692699020585
809,-0.005731295915114067,-0.0856601541611567
810,-0.514685363302606,-0.7415707262743959
811,-0.48955383709170214,-0.6939850483939307
812,-0.4453038903847481,-0.5719894876641015
813,-0.6093894360755795,-0.6599438854300553
814,-0.15796140181997614,-0.2569616658950951
815,-0.17067999211849766,-0.3661187143535023
816,-0.6511461177129244,-0.8469625569497821
817,-0.3900092209343655,-0.532627157869383
818,-0.8584300937667018,-1.046996876538771
819,-0.19221068903180735,-0.37963684290782673
820,-0.2882205521093573,-0.3300759021170368
821,-0.5822913327378587,-0.6131072722965659
822,0.03566984456973026,-0.15824527362945773
823,-0.43496962672154765,-0.5226895933569619
824,-0.29884600218421503,-0.33173553312651394
825,-0.5275941279050761,-0.6921652919898703
826,-0.3470033030231188,-0.4669682114890999
827,-0.4773602104004633,-0.7242133104953333
828,-0.394548897047334,-0.4753159711402356
829,-0.3621707260190165,-0.4580596184082641
830,-0.2027386766971792,-0.2860224724566181
831,-0.09613902765820322,-0.24335398127276853
832,-0.3809088161635651,-0.6048469119972476
833,0.34910208244946617,0.34307106367035006
834,0.006721012874704547,-0.0876353544054272
835,-0.5334422349630553,-0.6190579656673829
836,-0.37143323315146254,-0.5965225063084973
837,-0.271843035698166,-0.5095966749937552
838,-0.8303383975648564,-0.988664913939433
839,-0.4422757050108621,-0.6487010764620578
840,-0.22530607605238723,-0.40702825766126
841,-0.17793650981713047,-0.22397167398033044
842,-0.4701725427970955,-0.5787533166184983
843,-0.1882381158533821,-0.35287471333791903
844,-0.34167533431608493,-0.4557774653765348
845,-0.2788698772574545,-0.34663786676161906
846,-0.1964771251902228,-0.3372955260301069
847,-0.41546159999231014,-0.4953385789376657
848,-0.5833425584602564,-0.6211575355373428
849,0.3703248607342097,0.34431951114238113
850,-0.2878697660330093,-0.454945560968401
851,-0.3663524588520281,-0.5276750247464773
852,-0.08682034798523686,-0.21530575738574748
853,-0.13469940175357858,-0.19267126018811762
854,-0.38541571249880385,-0.4851608020560836
855,-0.3936045581193595,-0.4856947828117991
856,-0.1283765234609234,-0.14402379197201406
857,-0.09363183754280996,-0.2079433252744708
858,-0.5528326940401727,-0.6488262658379689
859,-0.28473525869443284,-0.47772943227901354
860,-0.264397119703501,-0.3693177681342651
861,-0.17648496501145908,-0.3095255400515182
862,-0.3511431603833628,-0.44976583393332203
863,-0.45645525436477086,-0.6601777023503758
864,-0.05793826889325534,-0.09282735496983646
865,-0.16415807003931965,-0.345301268768038
866,0.0986152451303246,-0.061089439453234834
867,-0.4266742244789674,-0.6014364228045476
868,-0.19443739579567823,-0.3977823302220175
869,-0.07185116713747577,-0.15690645475781248
870,-0.37602444750935926,-0.5585025318467334
871,-0.381638709580485,-0.39056021405373653
872,-0.4845725413219508,-0.6038539130650599
873,-0.3515130565595895,-0.5853984779816357
874,-0.0009533431006239725,-0.03239644785719106
875,-0.01199259250302283,-0.12659370481538532
876,-0.24595889024912734,-0.4923575078051352
877,-0.10148112443081325,-0.21835444654389652
878,-0.5132388304769208,-0.7071466241460935
879,-0.1351110543158682,-0.26327700714230917
880,-0.48921635735450864,-0.5991430612550924
881,-0.36751662731007956,-0.4409128158601562
882,-0.3895899025242863,-0.4719302106804936
883,-0.13629896210318826,-0.2500471126363949
884,-0.3998241849194429,-0.5338022668353835
885,-0.6386381185959081,-0.7973425196074279
886,-0.29480810383964284,-0.4081542438062009
887,-0.06566937323887985,-0.2652163612561658
888,-0.5354006861112477,-0.6602717560631467
889,-0.3650773409230564,-0.4079916523052973
890,-0.41600968924989584,-0.4460074572751138
891,0.0001410558572734579,-0.07977864525236437
892,-0.4641415828607037,-0.5580175396556306
893,-0.47765717502401794,-0.5588959809758971
894,-0.19446272048539143,-0.28519424500344787
895,0.046907271097593135,-0.07626296797245703
896,-0.054109605019828574,-0.1260884083301072
897,-0.6492206413401885,-0.8017461648907374
898,-0.35774862563669935,-0.5234073023202586
899,-0.3980117650539749,-0.6588913273561373
900,0.10428239063163487,0.01852616644078206
901,-0.23167059948228022,-0.48287246003725326
902,-0.3488832067230289,-0.47047045147201716
903,-0.189635521366398,-0.3933897697178339
904,-0.33188968999877366,-0.40493942093125374
905,-0.2829261322236065,-0.38611639387344165
906,0.1253517168010219,0.04137552797795312
907,-0.31827403854760555,-0.49266538444677077
908,-0.2351275227927499,-0.2999584799322134
909,-0.32357772287343145,-0.41491528883046064
910,-0.16334076296951938,-0.4148972886996522
911,-0.08966965697744779,-0.23908509016149104
912,-0.4311290271859527,-0.4891564875401147
913,-0.204888064736161,-0.3358943851126525
914,-0.15565715216503825,-0.21086210906320982
915,0.13728257162870566,0.016825557955633026
916,-0.11155384313238653,-0.2368189486204628
917,-0.3572423081759216,-0.364526174131627
918,-0.12482172010855476,-0.13602037005835416
919,-0.4657675484867248,-0.581303624118749
920,-0.2916783906087465,-0.43168014522320347
921,-0.06012227183147521,-0.16014890654584216
922,-0.2656800892211392,-0.42398585223260166
923,-0.1930559478731979,-0.24611873064848164
924,-0.3195063680365033,-0.42338281459149796
925,-0.1847211632193867,-0.35146919147813277
926,-0.2224582364319767,-0.2877890159985405
927,-0.17627135039538064,-0.28610254214090897
928,-0.283662777229786,-0.3642021977508996
929,-0.2518747082808543,-0.3004253018991806
930,-0.3067597634335048,-0.4661729210490463
931,-0.28074857842704165,-0.35331296663189027
932,-0.07229389828761826,-0.18922196004398276
933,-0.39546818339578166,-0.474317003554317
934,-0.30708068454868315,-0.41816291329523037
935,-0.6341450451278661,-0.8401433047890641
936,-0.47078057010573227,-0.5210632028001805
937,-0.38629046843091625,-0.5196092970427943
938,-0.6554881885373349,-0.7574075676793707
939,-0.42810035299314975,-0.6131446689615796
940,-0.04564933702974164,-0.15942310865716935
941,-0.3371220710602986,-0.4446789932259728
942,-0.31535120224333085,-0.5515621643129734
943,-0.30494681532570017,-0.43758495025063565
944,-0.6402394498038937,-0.8006640133156226
945,0.0005682719592605193,-0.1006271684224009
946,-0.6696740700309322,-0.7224575756227972
947,-0.3930609899272465,-0.5274145157468689
948,-0.6948692339749598,-0.8787804764792424
949,-0.276262913645137,-0.38652356563490653
950,-0.36247317867090745,-0.4522878926327688
951,-0.2826442446238133,-0.3379482225440348
952,-0.03927193463349526,-0.10237657381700573
953,0.11652726671495185,-0.011927887098543428
954,-0.525186929245405,-0.801349139758319
955,-0.4337967097166603,-0.5248191740594311
956,-0.2844516839521259,-0.3039743787701661
957,-0.28664858639281654,-0.3645140137211662
958,-0.26474791515322466,-0.439656883648776
959,-0.2437811202152687,-0.34292343134400993
960,0.021638869104635958,-0.03238950287423115
961,-0.6144505106017287,-0.8103544686799201
962,-0.4573799598019198,-0.5867259944382772
963,-0.31865942591067636,-0.42342656586769145
964,-0.0032979588574154855,-0.23844563857614806
965,-0.048016158325245105,-0.1784384940396644
966,-0.42105802306258405,-0.5151615021006698
967,-0.14610934829222721,-0.344228025187841
968,-0.03244986139095242,-0.08443463964682467
969,-0.08026367942104852,-0.22718129987389493
970,-0.3322252178936487,-0.5565875884331069
971,-0.4719812530061364,-0.5732012467874655
972,-0.21151343396399191,-0.22369592278287762
973,-0.2841081543065804,-0.4532780826551445
974,-0.3322508311716706,-0.3454498309296343
975,-0.38639889815290446,-0.5342651807631233
976,-0.21119513547880153,-0.3501694176190442
977,-0.3128794347445977,-0.35839664390159887
978,-0.8319090912683811,-0.9869834731072028
979,-0.11896692603992587,-0.2580490407232414
980,-0.380972127223556,-0.566816627096667
981,-0.3009193385330886,-0.4600532472883499
982,-0.5027381994545777,-0.7155573864531793
983,-0.21562652852258474,-0.3751920125526298
984,-0.1704178361734628,-0.21968012236553805
985,-0.4606073846200391,-0.5989159384947346
986,-0.22304107543464444,-0.3176257286265133
987,-0.35225718917070403,-0.3792639421270886
988,-0.5643347766744229,-0.7258367675647923
989,-0.7901281980078961,-0.9113990384405326
990,-0.8818058551190874,-0.9505078700701804
991,-0.2639930441605113,-0.37683659222826627
992,-0.6927604830960804,-0.7693171327888879
993,-0.40329189370348995,-0.5729082156644717
994,-0.26757747237594104,-0.3561835352809331
995,-0.019170115165206232,-0.03143687385192032
996,-0.509466568291968,-0.6109100443971387
997,-0.6451602439430517,-0.7254801226035773
998,-0.22439552646876576,-0.3029143049550333
999,-0.35859222897502685,-0.41191882773835525
1000,-0.4261799437078383,-0.5545005613208331
1001,-0.24962536356985032,-0.4532920330423978
1002,-0.04500728829794785,-0.15814083735001255
1003,-0.297077291832461,-0.2999533247020434
1004,-0.351979833006531,-0.4316590424984463
1005,0.22521203406133655,0.16654209156979355
1006,-0.0907729806902717,-0.25309021994018677
1007,-0.5470200788440757,-0.7049997921459028
1008,0.04596125826715322,-0.019083246364582866
